row,ch1
0.0,0.124262874251497
1.0,0.6456796407185629
2.0,-0.36352982035928144
3.0,-0.12020199600798404
4.0,0.8383277045908184
5.0,-0.13157245508982035
6.0,-0.7228363273453093
7.0,0.3024542115768463
8.0,0.5003001996007984
9.0,-0.41989481037924153
10.0,-0.34826091816367266
11.0,0.25404854291417167
12.0,0.03459868263473054
13.0,-0.041745828343313376
14.0,0.18615065868263472
15.0,-0.1900491017964072
16.0,-0.29904307385229545
17.0,0.21636359281437123
18.0,-0.06529892215568862
19.0,-0.30082986027944114
20.0,0.12280095808383233
21.0,0.08771497005988023
22.0,-0.06302483033932137
23.0,0.12864862275449102
24.0,0.24349025948103795
25.0,-0.12410043912175649
26.0,-0.11094319361277445
27.0,0.32015964071856284
28.0,0.0787810379241517
29.0,-0.21067836327345307
30.0,0.11744059880239521
31.0,0.31821041916167664
32.0,-0.10233413173652695
33.0,-0.15804938123752496
34.0,0.05896395209580839
35.0,-0.1807902994011976
36.0,-0.22074934131736526
37.0,0.16600870259481038
38.0,0.1738055888223553
39.0,-0.2930329740518962
40.0,-0.16259756487025948
41.0,0.222860998003992
42.0,-0.10655744510978044
43.0,-0.26217029940119757
44.0,0.060588303393213576
45.0,0.057177165668662676
46.0,-0.04353261477045908
47.0,0.03378650698602795
48.0,0.205642874251497
49.0,0.041908263473053896
50.0,-0.013319680638722554
51.0,0.12621209580838322
52.0,-0.05279141716566866
53.0,-0.050030019960079844
54.0,0.07731912175648703
55.0,0.27419049900199605
56.0,0.21002862275449102
57.0,-0.25924646706586824
58.0,-0.5883400399201597
59.0,-0.26736822355289425
60.0,0.14716622754491018
61.0,0.03817225548902196
62.0,-0.09015149700598803
63.0,0.06286239520958083
64.0,0.590289261477046
65.0,0.6690702994011976
66.0,-0.18273952095808382
67.0,-0.6024718962075848
68.0,0.03719764471057884
69.0,0.44620930139720555
70.0,-0.04483209580838323
71.0,-0.321459121756487
72.0,0.25616019960079844
73.0,0.535548622754491
74.0,0.1361206387225549
75.0,-0.21214027944111777
76.0,-0.45303157684630735
77.0,-0.4728486626746507
78.0,-0.08251704590818364
79.0,0.17754159680638723
80.0,-0.03264946107784431
81.0,-0.01997952095808383
82.0,0.41762071856287425
83.0,0.30082986027944114
84.0,-0.23260710578842314
85.0,-0.09145097804391218
86.0,0.09794838323353293
87.0,-0.08138000000000001
88.0,-0.13141001996007987
89.0,0.18988666666666668
90.0,0.4928281836327345
91.0,0.012832375249500998
92.0,-0.1954094610778443
93.0,0.07130902195608782
94.0,-0.060750738522954095
95.0,-0.32324590818363275
96.0,-0.2816625149700599
97.0,-0.02988806387225549
98.0,0.1465164870259481
99.0,0.2004449500998004
100.0,-0.05197924151696607
101.0,-0.21408950099800397
102.0,-0.13660794411177646
103.0,0.13595820359281438
104.0,0.26753065868263476
105.0,-0.013482115768463074
106.0,-0.11792790419161678
107.0,0.09015149700598803
108.0,0.20434339321357287
109.0,-0.07000954091816368
110.0,-0.2457643512974052
111.0,-0.25388610778443116
112.0,-0.10314630738522955
113.0,0.09323776447105789
114.0,0.06286239520958083
115.0,0.04905540918163673
116.0,-0.05409089820359281
117.0,0.0022740918163672657
118.0,0.07845616766467066
119.0,-0.14245560878243513
120.0,-0.25063740518962074
121.0,-0.06611109780439121
122.0,0.1421307385229541
123.0,0.25892159680638727
124.0,0.16941984031936128
125.0,-0.12669940119760478
126.0,-0.050517325349301395
127.0,0.34306299401197604
128.0,0.13141001996007987
129.0,-0.2036936526946108
130.0,-0.006334970059880239
131.0,0.3888697005988024
132.0,0.5651118163672655
133.0,-0.5722589620758483
134.0,-1.1052086227544908
135.0,0.030537804391217564
136.0,0.355570499001996
137.0,0.07472015968063872
138.0,0.19849572854291417
139.0,0.03736007984031936
140.0,0.08365409181636727
141.0,0.8084396407185628
142.0,-0.1697447105788423
143.0,-1.4255306986027942
144.0,0.18988666666666668
145.0,1.4068506586826348
146.0,-0.28588582834331333
147.0,-0.8490484231536926
148.0,0.8795862275449101
149.0,0.6406441516966067
150.0,-0.5563403193612774
151.0,-0.18452630738522954
152.0,-0.04580670658682635
153.0,-0.5761574051896208
154.0,-0.042720439121756486
155.0,0.4233059481037924
156.0,-0.47398570858283434
157.0,-0.16600870259481038
158.0,0.8289064670658683
159.0,0.035573293413173654
160.0,-0.7142272654690619
161.0,0.22562239520958083
162.0,0.5409089820359282
163.0,-0.36174303393213575
164.0,-0.21067836327345307
165.0,0.41827045908183635
166.0,0.1988205988023952
167.0,-0.06302483033932137
168.0,0.14537944111776446
169.0,0.04207069860279441
170.0,-0.10412091816367267
171.0,0.013319680638722554
172.0,-0.35183449101796405
173.0,-0.37977333333333335
174.0,0.30521560878243514
175.0,0.23163249500998004
176.0,-0.4600162874251497
177.0,-0.256972375249501
178.0,0.3354285429141716
179.0,0.21717576846307385
180.0,-0.06221265469061876
181.0,0.011695329341317366
182.0,0.01900491017964072
183.0,-0.002436526946107784
184.0,0.041745828343313376
185.0,-0.12539992015968063
186.0,-0.13742011976047905
187.0,0.13352167664670658
188.0,0.12946079840319363
189.0,-0.10753205588822355
190.0,-0.07894347305389221
191.0,0.08284191616766468
192.0,0.006659840319361277
193.0,-0.1655213972055888
194.0,-0.03411137724550898
195.0,0.07748155688622754
196.0,-0.061562914171656685
197.0,-0.010233413173652695
198.0,0.0882022754491018
199.0,0.13547089820359282
200.0,0.0669232734530938
201.0,-0.27971329341317364
202.0,-0.24267808383233533
203.0,0.23390658682634732
204.0,0.2724037125748503
205.0,-0.015106467065868262
206.0,0.08544087824351297
207.0,0.24349025948103795
208.0,0.2839366067864271
209.0,0.1465164870259481
210.0,-0.48291964071856286
211.0,-0.5649493812375249
212.0,0.14245560878243513
213.0,0.40332642714570854
214.0,0.031837285429141715
215.0,-0.18176491017964072
216.0,0.02387796407185629
217.0,0.12442530938123753
218.0,-0.17526750499001997
219.0,-0.4796709381237525
220.0,-0.3060277844311377
221.0,0.2896218363273453
222.0,0.458554371257485
223.0,-0.008284191616766468
224.0,-0.0839789620758483
225.0,0.2732158882235529
226.0,0.2365055489021956
227.0,-0.005035489021956088
228.0,0.0831667864271457
229.0,0.10444578842315369
230.0,0.02209117764471058
231.0,0.20109469061876245
232.0,0.06237508982035928
233.0,-0.3399767265469062
234.0,-0.1405063872255489
235.0,0.11874007984031935
236.0,-0.14797840319361277
237.0,-0.25567289421157685
238.0,0.015918642714570858
239.0,0.17754159680638723
240.0,-0.031674850299401196
241.0,-0.08852714570858283
242.0,-0.017542994011976048
243.0,-0.1421307385229541
244.0,0.0021116566866267467
245.0,0.24592678642714572
246.0,0.17169393213572853
247.0,0.011208023952095808
248.0,0.09291289421157684
249.0,0.0753699001996008
250.0,-0.08024295409181638
251.0,-0.11419189620758483
252.0,-0.17153149700598802
253.0,-0.12215121756487025
254.0,-0.010720718562874251
255.0,0.1096437125748503
256.0,0.0334616367265469
257.0,-0.13222219560878243
258.0,0.04791836327345309
259.0,0.054253333333333334
260.0,-0.23163249500998004
261.0,-0.1824146506986028
262.0,0.07748155688622754
263.0,0.1687700998003992
264.0,0.15496311377245509
265.0,0.1396942115768463
266.0,0.06286239520958083
267.0,-0.06318726546906188
268.0,-0.05636499001996008
269.0,-0.0719587624750499
270.0,-0.12036443113772455
271.0,-0.027451536926147706
272.0,0.003898443113772455
273.0,0.024527704590818364
274.0,0.0625375249500998
275.0,-0.024690139720558883
276.0,-0.08690279441117765
277.0,-0.06708570858283433
278.0,-0.09908542914171657
279.0,-0.0890144510978044
280.0,0.06399944111776447
281.0,0.1937851097804391
282.0,0.04483209580838323
283.0,-0.042558003992015966
284.0,0.1517144111776447
285.0,-0.16243512974051896
286.0,-0.1807902994011976
287.0,0.5919136127744511
288.0,0.4986758483033932
289.0,-0.08024295409181638
290.0,-0.05587768463073852
291.0,-0.05360359281437126
292.0,-0.10038491017964071
293.0,0.011532894211576846
294.0,-0.4255800399201597
295.0,-0.4351637125748503
296.0,0.5772944510978043
297.0,0.5071224750499002
298.0,-0.42622978043912174
299.0,-0.10298387225548902
300.0,0.5236908582834332
301.0,-0.07520746506986029
302.0,-0.552766746506986
303.0,-0.07943077844311378
304.0,0.12702427145708584
305.0,0.07065928143712576
306.0,0.41583393213572856
307.0,0.2766270259481038
308.0,-0.10006003992015969
309.0,0.23975425149700597
310.0,0.26947988023952096
311.0,-0.4026766866267465
312.0,-0.44978287425149704
313.0,0.2629824750499002
314.0,0.1525265868263473
315.0,-0.4531940119760479
316.0,-0.1182527744510978
317.0,0.3050531736526946
318.0,-0.034273812375249506
319.0,-0.3081394411177645
320.0,-0.11402946107784431
321.0,0.05685229540918164
322.0,0.03524842315369261
323.0,0.05555281437125748
324.0,0.13871960079840318
325.0,0.13108514970059879
326.0,0.08024295409181638
327.0,-0.046618882235528944
328.0,-0.05360359281437126
329.0,0.04060878243512974
330.0,0.094212375249501
331.0,0.16340974051896207
332.0,-0.013319680638722554
333.0,-0.1713690618762475
334.0,-0.14083125748502995
335.0,-0.07472015968063872
336.0,-0.1507398003992016
337.0,-0.24478974051896207
338.0,-0.014294291417165669
339.0,0.012507504990019961
340.0,-0.05522794411177645
341.0,0.22351073852295408
342.0,0.2330944111776447
343.0,-0.04921784431137724
344.0,-0.06854762475049901
345.0,0.018030299401197606
346.0,0.02176630738522954
347.0,-0.004060878243512974
348.0,-0.039471736526946105
349.0,0.02176630738522954
350.0,0.1328719361277445
351.0,0.05279141716566866
352.0,-0.17185636726546907
353.0,-0.1309227145708583
354.0,0.07520746506986029
355.0,-0.043857485029940114
356.0,-0.23017057884231537
357.0,-0.032162155688622754
358.0,-0.04483209580838323
359.0,-0.23861720558882235
360.0,-0.09583672654690618
361.0,-0.19898303393213573
362.0,0.17023201596806387
363.0,1.075158123752495
364.0,0.7216992814371258
365.0,-0.09599916167664671
366.0,-0.1791659481037924
367.0,-0.333966626746507
368.0,-0.31756067864271453
369.0,0.23764259481037925
370.0,-0.2956319361277445
371.0,-0.6373954491017964
372.0,1.0072602395209582
373.0,0.9476465469061875
374.0,-0.9911791616766468
375.0,-0.5711219161676647
376.0,0.8669162874251497
377.0,-0.10866910179640718
378.0,-1.1354215568862276
379.0,-0.0021116566866267467
380.0,0.48551860279441117
381.0,-0.1395317764471058
382.0,0.2449521756487026
383.0,0.5932130938123752
384.0,-0.25112471057884234
385.0,-0.09908542914171657
386.0,0.7268972055888223
387.0,-0.13985664670658682
388.0,-0.8014549301397206
389.0,0.19687137724550896
390.0,0.5332745309381238
391.0,-0.3177231137724551
392.0,-0.27191640718562876
393.0,0.3659663473053892
394.0,0.1104558882235529
395.0,-0.13157245508982035
396.0,0.149927624750499
397.0,0.043857485029940114
398.0,-0.299855249500998
399.0,-0.15886155688622755
400.0,0.09128854291417166
401.0,0.11126806387225549
402.0,0.01997952095808383
403.0,-0.19102371257485032
404.0,-0.015106467065868262
405.0,0.36824043912175647
406.0,0.21620115768463075
407.0,-0.1713690618762475
408.0,-0.1361206387225549
409.0,0.1020092614770459
410.0,-0.04840566866267465
411.0,-0.2176630738522954
412.0,-0.04840566866267465
413.0,0.03281189620758483
414.0,-0.0368727744510978
415.0,0.019167345309381238
416.0,-0.02062926147704591
417.0,-0.2285462275449102
418.0,-0.1575620758483034
419.0,0.21717576846307385
420.0,0.10736962075848304
421.0,-0.4302906586826347
422.0,-0.13319680638722556
423.0,0.3128500598802395
424.0,-0.028751017964071857
425.0,-0.18988666666666668
426.0,0.09697377245508981
427.0,0.18615065868263472
428.0,-0.05246654690618762
429.0,0.041908263473053896
430.0,0.29628167664670657
431.0,0.09323776447105789
432.0,-0.11695329341317366
433.0,0.008284191616766468
434.0,0.012507504990019961
435.0,-0.2915710578842315
436.0,-0.05668986027944112
437.0,0.26428195608782434
438.0,-0.012994810379241517
439.0,0.16812035928143715
440.0,0.2603835129740519
441.0,-0.30099229540918165
442.0,-0.2904340119760479
443.0,0.009096367265469063
444.0,-0.1190649500998004
445.0,-0.003898443113772455
446.0,0.26022107784431137
447.0,0.2792259880239521
448.0,0.2925456686626746
449.0,0.0873900998003992
450.0,-0.27971329341317364
451.0,-0.20012007984031938
452.0,0.18728770459081834
453.0,0.06741057884231537
454.0,-0.26866770459081835
455.0,0.11191780439121757
456.0,0.4301282235528942
457.0,-0.028913453093812373
458.0,-0.30099229540918165
459.0,-0.17510506986027943
460.0,-0.20174443113772456
461.0,0.016893253493013974
462.0,0.44084894211576847
463.0,0.07309580838323354
464.0,-0.15090223552894214
465.0,0.31658606786427146
466.0,0.39796606786427147
467.0,-0.10249656686626746
468.0,-0.39504223552894213
469.0,0.01705568862275449
470.0,0.14927788423153693
471.0,0.10070978043912177
472.0,0.2585967265469062
473.0,0.041745828343313376
474.0,-0.24608922155688623
475.0,-0.0004873053892215569
476.0,0.05587768463073852
477.0,-0.4388997205588822
478.0,-0.40657512974051896
479.0,0.15983616766467065
480.0,0.3113881437125749
481.0,-0.030537804391217564
482.0,0.02956319361277445
483.0,0.10135952095808383
484.0,-0.18712526946107785
485.0,-0.02680179640718563
486.0,0.06367457085828343
487.0,-0.1937851097804391
488.0,-0.05246654690618762
489.0,0.3279565269461078
490.0,0.15918642714570858
491.0,-0.23601824351297404
492.0,-0.05409089820359281
493.0,-0.005522794411177645
494.0,-0.3204845109780439
495.0,-0.08430383233532934
496.0,0.24901305389221556
497.0,0.017380558882235532
498.0,-0.08917688622754491
499.0,0.1936226746506986
500.0,0.0831667864271457
501.0,-0.18745013972055888
502.0,-0.12036443113772455
503.0,-0.11159293413173653
504.0,-0.006659840319361277
505.0,0.15090223552894214
506.0,0.09047636726546907
507.0,-0.043857485029940114
508.0,0.08511600798403193
509.0,0.20596774451097805
510.0,-0.13985664670658682
511.0,-0.2200996007984032
512.0,0.05798934131736527
513.0,0.4436103393213573
514.0,0.23877964071856286
515.0,-0.7106536926147705
516.0,-0.5941877045908184
517.0,0.218475249500998
518.0,0.18208978043912175
519.0,0.05360359281437126
520.0,0.11581624750499002
521.0,-0.17819133732534928
522.0,0.43792510978043914
523.0,0.9294538123752495
524.0,-0.5750203592814371
525.0,-1.0111586826347307
526.0,0.8501854690618762
527.0,1.0280519361277445
528.0,-0.7821251497005988
529.0,-0.4374378043912176
530.0,0.9622657085828343
531.0,0.29417001996007985
532.0,-0.3539461477045908
533.0,0.043045309381237525
534.0,-0.3378650698602794
535.0,-0.6289488223552894
536.0,0.21717576846307385
537.0,0.1877750099800399
538.0,-0.5995480638722555
539.0,-0.01835516966067864
540.0,0.7402168862275449
541.0,0.011370459081836327
542.0,-0.5514672654690619
543.0,0.2767894610778443
544.0,0.43451397205588826
545.0,-0.37798654690618766
546.0,-0.13465872255489023
547.0,0.42769169660678646
548.0,0.18761257485029942
549.0,-0.04580670658682635
550.0,0.11516650698602794
551.0,0.04889297405189621
552.0,-0.17510506986027943
553.0,-0.24414
554.0,-0.4125852295409182
555.0,-0.1208517365269461
556.0,0.24982522954091818
557.0,-0.04353261477045908
558.0,-0.26899257485029937
559.0,-0.019654650698602793
560.0,0.20840427145708582
561.0,0.07407041916167664
562.0,0.030212934131736525
563.0,0.0669232734530938
564.0,-0.03719764471057884
565.0,0.05360359281437126
566.0,0.15090223552894214
567.0,-0.07098415169660678
568.0,-0.10590770459081836
569.0,0.1208517365269461
570.0,0.03378650698602795
571.0,-0.13011053892215568
572.0,-0.03963417165668663
573.0,0.08982662674650697
574.0,-0.043045309381237525
575.0,-0.16227269461077845
576.0,-0.012669940119760479
577.0,0.06383700598802394
578.0,-0.011532894211576846
579.0,-0.12182634730538922
580.0,0.12312582834331337
581.0,0.3290935728542914
582.0,-0.07147145708582833
583.0,-0.28036303393213574
584.0,0.022578483033932135
585.0,0.22399804391217565
586.0,-0.01721812375249501
587.0,-0.038334690618762476
588.0,0.0882022754491018
589.0,0.2813376447105788
590.0,0.23553093812375248
591.0,-0.7129277844311377
592.0,-0.7912215169660678
593.0,0.13076027944111776
594.0,0.5979237125748503
595.0,0.16324730538922155
596.0,-0.2270843113772455
597.0,0.205642874251497
598.0,0.36093085828343313
599.0,-0.047431057884231534
600.0,-0.612218003992016
601.0,-0.46423960079840315
602.0,0.6023094610778442
603.0,0.7514249101796406
604.0,-0.29774359281437124
605.0,-0.23520606786427145
606.0,0.5854162075848303
607.0,0.36320495009980036
608.0,-0.2836117365269461
609.0,-0.3610932934131737
610.0,-0.01559377245508982
611.0,0.22805892215568863
612.0,0.17348071856287425
613.0,-0.29270810379241513
614.0,-0.3493979640718563
615.0,0.261358123752495
616.0,0.25583532934131736
617.0,-0.4250927345309381
618.0,-0.4026766866267465
619.0,0.2818249500998004
620.0,0.33883968063872255
621.0,-0.17201880239520956
622.0,-0.25339880239520957
623.0,0.04548183632734531
624.0,0.10444578842315369
625.0,0.09193828343313373
626.0,0.09486211576846307
627.0,0.07309580838323354
628.0,0.08706522954091817
629.0,0.08966419161676646
630.0,-0.0402839121756487
631.0,-0.11126806387225549
632.0,0.10249656686626746
633.0,0.03118754491017964
634.0,-0.24771357285429144
635.0,-0.21019105788423154
636.0,0.16747061876247504
637.0,0.1689325349301397
638.0,-0.2443024351297405
639.0,-0.12637453093812376
640.0,0.07293337325349301
641.0,-0.0831667864271457
642.0,-0.16665844311377245
643.0,0.006497405189620759
644.0,0.16503409181636727
645.0,0.1814400399201597
646.0,0.1483032734530938
647.0,-0.04791836327345309
648.0,-0.1801405588822355
649.0,-0.010395848303393213
650.0,0.13141001996007987
651.0,-0.08625305389221556
652.0,-0.12150147704590819
653.0,0.12799888223552894
654.0,0.1284861876247505
655.0,-0.0591263872255489
656.0,-0.04207069860279441
657.0,0.0368727744510978
658.0,-0.17965325349301395
659.0,-0.2449521756487026
660.0,-0.01673081836327345
661.0,0.1869628343313373
662.0,0.19394754491017963
663.0,0.14099369261477043
664.0,0.1731558483033932
665.0,0.18517604790419162
666.0,-0.0719587624750499
667.0,-0.18273952095808382
668.0,0.12864862275449102
669.0,0.1130548502994012
