row,ch1
0.0,0.050067692307692306
1.0,0.052153846153846155
2.0,0.04214030769230769
3.0,-0.002712
4.0,-0.06884307692307692
5.0,-0.12704676923076924
6.0,-0.10013538461538461
7.0,-0.02273907692307692
8.0,0.045895384615384616
9.0,0.06133292307692308
10.0,0.015854769230769228
11.0,-0.01814953846153846
12.0,-0.032544
13.0,-0.007927384615384614
14.0,-0.018775384615384614
15.0,-0.08094276923076923
16.0,-0.11807630769230769
17.0,-0.11411261538461538
18.0,-0.033169846153846154
19.0,0.051319384615384614
20.0,0.09992676923076924
21.0,0.10848000000000001
22.0,0.07197230769230768
23.0,0.05382276923076923
24.0,0.054240000000000003
25.0,0.06446215384615385
26.0,0.042348923076923076
27.0,-0.03296123076923077
28.0,-0.0798996923076923
29.0,-0.07468430769230769
30.0,-0.015854769230769228
31.0,0.04568676923076923
32.0,0.0446436923076923
33.0,0.013351384615384614
34.0,-0.011891076923076923
35.0,0.01940123076923077
36.0,0.07697907692307693
37.0,0.10764553846153846
38.0,0.08782707692307692
39.0,0.029414769230769227
40.0,0.031918153846153846
41.0,0.09012184615384615
42.0,0.13768615384615385
43.0,0.13330523076923076
44.0,0.06529661538461538
45.0,-0.016897846153846156
46.0,-0.07697907692307693
47.0,-0.09158215384615384
48.0,-0.09158215384615384
49.0,-0.11807630769230769
50.0,-0.14603076923076924
51.0,-0.13080184615384613
52.0,-0.043392
53.0,0.06717415384615384
54.0,0.13455692307692307
55.0,0.13309661538461537
56.0,0.07259815384615384
57.0,0.03150092307692308
58.0,0.03942830769230769
59.0,0.06195876923076923
60.0,0.061124307692307686
61.0,0.003755076923076923
62.0,-0.04193169230769231
63.0,-0.03024923076923077
64.0,0.023364923076923075
65.0,0.0897046153846154
66.0,0.09512861538461538
67.0,0.0448523076923077
68.0,-0.0006258461538461538
69.0,0.007510153846153846
70.0,0.059664
71.0,0.09012184615384615
72.0,0.07656184615384615
73.0,0.04526953846153846
74.0,0.03984553846153846
75.0,0.07238953846153846
76.0,0.1316363076923077
77.0,0.17377661538461536
78.0,0.13476553846153844
79.0,0.06759138461538462
80.0,0.02795446153846154
81.0,0.018983999999999997
82.0,0.03024923076923077
83.0,0.007301538461538462
84.0,-0.037342153846153844
85.0,-0.06487938461538462
86.0,-0.02524246153846154
87.0,0.07677046153846154
88.0,0.14811692307692306
89.0,0.14436184615384615
90.0,0.06633969230769231
91.0,-0.006884307692307692
92.0,-0.024199384615384616
93.0,-0.01043076923076923
94.0,0.001043076923076923
95.0,-0.03838523076923077
96.0,-0.07572738461538461
97.0,-0.06133292307692308
98.0,0.0025033846153846152
99.0,0.09387692307692307
