row,ch1
0,0.3540039060160512
1,0.030517578104832
2,-0.2014160154918912
3,-0.0213623046733824
4,0.20446777330237442
5,-0.057983398399180805
6,0.0976562499354624
7,-0.0549316405886976
8,-0.1098632811773952
9,-0.0701904296411136
10,-0.3387451169636352
11,-0.0366210937257984
12,0.1129150389878784
13,-0.015258789052416
14,0.057983398399180805
15,0.0823974608830464
16,-0.25939941389107196
17,-0.0946044921249792
18,-0.3295898435321856
19,-0.0976562499354624
20,-0.030517578104832
21,0.0061035156209664
22,0.2014160154918912
23,0.0640869140201472
24,-0.2166748045443072
25,0.0732421874515968
26,-0.4516601559515136
27,-0.0274658202943488
28,0.3387451169636352
29,-0.0396728515362816
30,-0.38452148412088316
31,0.0427246093467648
32,0.1495361327136768
33,0.0549316405886976
34,0.3143310544797696
35,0.091552734314496
36,0.4791259762458624
37,0.0091552734314496
38,-0.0396728515362816
39,-0.11901855460884479
40,-0.4211425778466816
41,-0.0701904296411136
42,-0.0732421874515968
43,0.0488281249677312
44,0.3173828122902528
45,0.057983398399180805
46,-0.1770019530080256
47,-0.0122070312419328
48,-0.091552734314496
49,0.0091552734314496
50,0.1007080077459456
51,-0.030517578104832
52,0.0030517578104832
53,-0.033569335915315204
54,0.3479003903950848
55,-0.0122070312419328
56,0.34484863258460163
57,-0.033569335915315204
58,-0.5767822261813248
59,-0.13427734366126082
60,-0.2166748045443072
61,-0.0823974608830464
62,-0.2014160154918912
63,0.0030517578104832
64,0.1495361327136768
65,0.033569335915315204
66,-0.06713867183063041
67,0.015258789052416
68,-0.0701904296411136
69,0.0
70,0.0244140624838656
71,-0.057983398399180805
72,-0.1739501951975424
73,-0.10375976555642881
74,-0.656127929253888
75,-0.0244140624838656
76,0.0091552734314496
77,0.0213623046733824
78,0.1464843749031936
79,-0.0244140624838656
80,0.0946044921249792
81,0.0061035156209664
82,-0.1617431639556096
83,0.0488281249677312
84,0.015258789052416
85,0.0122070312419328
86,0.3479003903950848
87,0.0030517578104832
88,0.2258300779757568
89,0.0549316405886976
90,0.3265380857217024
91,0.015258789052416
92,-0.0061035156209664
93,-0.1007080077459456
94,-0.0885009765040128
95,-0.057983398399180805
96,0.0946044921249792
97,-0.0274658202943488
98,0.1312255858507776
99,-0.030517578104832
100,-0.21362304673382398
101,0.033569335915315204
102,0.10375976555642881
103,0.0091552734314496
104,0.4791259762458624
105,-0.0183105468628992
106,0.07629394526208
107,-0.057983398399180805
108,0.1556396483346432
109,0.0427246093467648
110,0.0640869140201472
111,0.015258789052416
112,-0.3417968747741184
113,-0.0396728515362816
114,-0.1251220702298112
115,-0.0701904296411136
116,-0.5523681636974592
117,-0.0793457030725632
118,-0.1556396483346432
119,-0.0183105468628992
120,0.7202148432740352
121,-0.0091552734314496
122,0.0885009765040128
123,0.0488281249677312
124,-0.23803710921768959
125,0.0213623046733824
126,0.0823974608830464
127,0.0183105468628992
128,0.3265380857217024
129,-0.0030517578104832
130,-0.0366210937257984
131,-0.0091552734314496
132,-0.137329101471744
133,0.0061035156209664
134,-0.0213623046733824
135,0.0366210937257984
136,0.4516601559515136
137,-0.015258789052416
138,-0.16784667957657598
139,-0.0732421874515968
140,-0.21362304673382398
141,-0.0488281249677312
142,-0.19836425768140797
143,-0.0183105468628992
144,0.6378173823909888
145,0.033569335915315204
146,0.1007080077459456
147,-0.0030517578104832
148,0.3601074216370176
149,-0.0823974608830464
150,-0.030517578104832
151,-0.0946044921249792
152,-0.0549316405886976
153,-0.0793457030725632
154,-0.3692626950684672
155,-0.015258789052416
156,0.2258300779757568
157,-0.0183105468628992
158,-0.06713867183063041
159,-0.0396728515362816
160,-0.057983398399180805
161,-0.0213623046733824
162,0.1281738280402944
163,0.045776367157248
164,0.4028320309837824
165,0.0701904296411136
166,0.1708984373870592
167,0.051879882778214405
168,0.10681152336691199
169,-0.0061035156209664
170,0.3112792966692864
171,-0.0061035156209664
172,-0.34484863258460163
173,-0.0274658202943488
174,0.0061035156209664
175,0.0030517578104832
176,0.1800537108185088
177,-0.0061035156209664
178,0.0274658202943488
179,-0.0213623046733824
180,0.0488281249677312
181,-0.0244140624838656
182,0.045776367157248
183,0.030517578104832
184,0.13427734366126082
185,-0.0122070312419328
186,-0.07629394526208
187,-0.030517578104832
188,-0.061035156209664
189,0.0
190,0.0366210937257984
191,-0.0030517578104832
192,0.2990722654273536
193,-0.0244140624838656
194,-0.0366210937257984
195,-0.0213623046733824
196,-0.15258789052416
197,-0.0061035156209664
198,-0.015258789052416
199,-0.0396728515362816
200,-0.1586914061451264
201,-0.0244140624838656
202,0.0122070312419328
203,-0.0030517578104832
204,-0.4974365231087616
205,0.030517578104832
206,0.0427246093467648
207,0.051879882778214405
208,-0.2838134763749376
209,-0.0244140624838656
210,0.0030517578104832
211,-0.033569335915315204
212,-0.030517578104832
213,-0.0488281249677312
214,-0.045776367157248
215,-0.0244140624838656
216,-0.8636474603667457
217,0.0030517578104832
218,0.0
219,-0.030517578104832
220,0.9063720697135104
221,-0.0396728515362816
222,-0.045776367157248
223,-0.015258789052416
224,0.7537841791893504
225,0.033569335915315204
226,-0.0427246093467648
227,0.0396728515362816
228,-0.4394531247095808
229,-0.0183105468628992
230,0.0030517578104832
231,-0.0366210937257984
232,-0.5981445308547072
233,-0.0061035156209664
234,-0.0396728515362816
235,-0.0061035156209664
236,-0.0793457030725632
237,0.033569335915315204
238,0.051879882778214405
239,0.0183105468628992
240,-0.1953124998709248
241,-0.0640869140201472
242,-0.0488281249677312
243,-0.0976562499354624
244,0.0549316405886976
245,-0.0732421874515968
246,-0.061035156209664
247,-0.030517578104832
248,0.057983398399180805
249,-0.0091552734314496
250,-0.015258789052416
251,-0.0061035156209664
252,0.0030517578104832
253,0.030517578104832
254,-0.0183105468628992
255,-0.030517578104832
256,0.015258789052416
257,0.0183105468628992
258,0.21362304673382398
259,0.057983398399180805
260,0.0732421874515968
261,0.0183105468628992
262,-0.0061035156209664
263,-0.0793457030725632
264,-0.0793457030725632
265,-0.0274658202943488
266,-0.030517578104832
267,0.0
268,0.0244140624838656
269,-0.0427246093467648
270,0.0244140624838656
271,0.0549316405886976
272,0.051879882778214405
273,0.06713867183063041
274,0.1434326170927104
275,-0.0061035156209664
276,-0.1251220702298112
277,-0.057983398399180805
278,-0.0183105468628992
279,0.0366210937257984
280,-0.0091552734314496
281,-0.015258789052416
282,0.0030517578104832
283,0.0
284,0.015258789052416
285,-0.045776367157248
286,-0.0793457030725632
287,-0.0183105468628992
288,-0.0427246093467648
289,-0.033569335915315204
290,-0.0793457030725632
291,0.0549316405886976
292,0.030517578104832
293,0.06713867183063041
294,0.0274658202943488
295,-0.0854492186935296
296,-0.033569335915315204
297,-0.0946044921249792
298,0.0
299,-0.0091552734314496
300,-0.1770019530080256
301,-0.045776367157248
302,-0.10375976555642881
303,-0.0732421874515968
304,-0.1129150389878784
305,0.0091552734314496
306,-0.051879882778214405
307,-0.0183105468628992
308,-0.0640869140201472
309,-0.015258789052416
310,0.0
311,-0.0244140624838656
312,0.3143310544797696
313,-0.0030517578104832
314,0.1251220702298112
315,0.0030517578104832
316,-0.1495361327136768
317,-0.0244140624838656
318,-0.1953124998709248
319,-0.0701904296411136
320,0.11901855460884479
321,-0.0885009765040128
322,0.0091552734314496
323,0.0
324,0.061035156209664
325,-0.033569335915315204
326,0.2166748045443072
327,0.030517578104832
328,-0.20751953111285762
329,-0.0091552734314496
330,0.0
331,0.033569335915315204
332,0.21362304673382398
333,-0.0183105468628992
334,-0.0213623046733824
335,-0.0213623046733824
336,0.1647949217660928
337,0.0183105468628992
338,-0.3540039060160512
339,-0.0183105468628992
340,-0.0701904296411136
341,0.0488281249677312
342,-0.9887695305965567
343,-0.0793457030725632
344,0.1007080077459456
345,-0.0488281249677312
346,-0.45776367157248
347,-0.0549316405886976
348,0.015258789052416
349,0.015258789052416
350,1.0650634758586368
351,0.057983398399180805
352,0.0091552734314496
353,0.0396728515362816
354,0.2105712889233408
355,-0.0244140624838656
356,0.0244140624838656
357,-0.030517578104832
358,-0.4547119137619968
359,0.0274658202943488
360,-0.033569335915315204
361,0.0854492186935296
362,-0.6744384761167872
363,0.0701904296411136
364,0.0701904296411136
365,-0.030517578104832
366,0.8911132806610943
367,-0.0366210937257984
368,0.0793457030725632
369,0.0030517578104832
370,1.052856444616704
371,0.015258789052416
372,0.045776367157248
373,-0.0061035156209664
374,0.808715819778048
375,-0.0488281249677312
376,-0.033569335915315204
377,-0.11596679679836161
378,0.9002685540925439
379,-0.0793457030725632
380,0.061035156209664
381,-0.030517578104832
382,0.0
383,-0.015258789052416
384,-0.564575194939392
385,-0.061035156209664
386,-0.06713867183063041
387,-0.0213623046733824
388,0.3723144528789504
389,0.0091552734314496
390,0.0091552734314496
391,-0.0091552734314496
392,0.0213623046733824
393,-0.033569335915315204
394,-0.0244140624838656
395,-0.0396728515362816
396,0.1708984373870592
397,-0.0183105468628992
398,0.16784667957657598
399,-0.0640869140201472
400,-0.3723144528789504
401,-0.0030517578104832
402,-0.0030517578104832
403,0.0183105468628992
404,0.1007080077459456
405,-0.0061035156209664
406,0.0
407,0.0244140624838656
408,-0.244140624838656
409,0.0061035156209664
410,-0.030517578104832
411,-0.0244140624838656
412,-0.6927490229796864
413,-0.0427246093467648
414,0.0244140624838656
415,0.0183105468628992
416,0.3936767575523328
417,0.030517578104832
418,-0.0396728515362816
419,-0.0549316405886976
420,-0.3082275388588032
421,-0.0793457030725632
422,-0.0640869140201472
423,-0.0427246093467648
424,-0.0732421874515968
425,0.0122070312419328
426,0.033569335915315204
427,0.0396728515362816
428,0.42724609346764797
429,0.0885009765040128
430,0.0
431,-0.0061035156209664
432,-0.0427246093467648
433,-0.061035156209664
434,-0.1312255858507776
435,-0.0061035156209664
436,-0.0244140624838656
437,0.0183105468628992
438,0.057983398399180805
439,0.015258789052416
440,-0.40893554660474885
441,-0.057983398399180805
442,-0.1495361327136768
443,-0.0854492186935296
444,-0.3265380857217024
445,-0.0213623046733824
446,-0.0274658202943488
447,0.0427246093467648
448,-0.0091552734314496
449,0.0701904296411136
450,0.0823974608830464
451,0.0396728515362816
452,0.13427734366126082
453,-0.0183105468628992
