row,ch1
0,0.1495361327136768
1,0.033569335915315204
2,0.0366210937257984
3,0.122070312419328
4,0.07629394526208
5,0.0640869140201472
6,0.1098632811773952
7,0.11901855460884479
8,0.0732421874515968
9,0.0183105468628992
10,-0.0701904296411136
11,-0.1403808592822272
12,-0.16784667957657598
13,-0.2502441404596224
14,-0.1708984373870592
15,-0.1770019530080256
16,-0.1770019530080256
17,-0.1251220702298112
18,-0.11596679679836161
19,0.0122070312419328
20,-0.0213623046733824
21,-0.15258789052416
22,-0.122070312419328
23,-0.1464843749031936
24,-0.1739501951975424
25,-0.15258789052416
26,-0.10375976555642881
27,-0.061035156209664
28,0.0640869140201472
29,0.0976562499354624
30,0.11596679679836161
31,0.1953124998709248
32,0.19226074206044158
33,0.2197265623547904
34,0.0793457030725632
35,0.0549316405886976
36,-0.0061035156209664
37,0.057983398399180805
38,0.045776367157248
39,0.0854492186935296
40,0.16784667957657598
41,0.2624511717015552
42,0.23193359359672322
43,0.22277832016527357
44,0.2410888670281728
45,0.1861572264394752
46,0.1617431639556096
47,0.1586914061451264
48,0.0885009765040128
49,0.0885009765040128
50,0.0946044921249792
51,0.1007080077459456
52,0.0091552734314496
53,-0.0976562499354624
54,-0.0732421874515968
55,-0.1281738280402944
56,-0.320434570100736
57,-0.3112792966692864
58,-0.473022460624896
59,-0.4516601559515136
60,-0.33569335915315196
61,-0.3631591794475008
62,-0.13427734366126082
63,-0.091552734314496
64,-0.0183105468628992
65,0.091552734314496
66,-0.030517578104832
67,-0.1434326170927104
68,-0.23193359359672322
69,-0.1892089842499584
70,-0.3173828122902528
71,-0.3143310544797696
72,-0.1861572264394752
73,-0.11596679679836161
74,-0.030517578104832
75,-0.1403808592822272
76,-0.1129150389878784
77,-0.2502441404596224
78,-0.1129150389878784
79,-0.1495361327136768
80,-0.0061035156209664
81,0.061035156209664
82,0.2410888670281728
83,0.5096435543506944
84,0.5187988277821439
85,0.5279541012135935
86,0.48522949186682884
87,0.5065917965402112
88,0.34484863258460163
89,0.3570556638265344
90,0.122070312419328
91,0.1708984373870592
92,0.1251220702298112
93,0.2655029295120384
94,0.19226074206044158
95,0.1464843749031936
96,0.122070312419328
97,0.1403808592822272
98,0.0
99,-0.1464843749031936
100,-0.0640869140201472
101,0.0976562499354624
102,-0.0488281249677312
103,-0.06713867183063041
104,-0.1312255858507776
105,-0.1739501951975424
106,-0.091552734314496
107,-0.0396728515362816
108,-0.21362304673382398
109,-0.2197265623547904
110,-0.5279541012135935
111,-0.4974365231087616
112,-0.549316405886976
113,-0.5432128902660096
114,-0.41503906222571524
115,-0.5920410152337409
116,-0.2349853514072064
117,-0.1434326170927104
118,-0.1495361327136768
119,0.2349853514072064
120,-0.1312255858507776
121,-0.1495361327136768
122,-0.091552734314496
123,-0.3234863279112192
124,0.0244140624838656
125,-0.0427246093467648
126,0.3570556638265344
127,0.2349853514072064
128,0.2197265623547904
129,0.43640136689909764
130,0.20751953111285762
131,0.0183105468628992
132,0.244140624838656
133,0.4974365231087616
134,0.320434570100736
135,-0.0091552734314496
136,0.0488281249677312
137,0.11596679679836161
138,0.0854492186935296
139,0.1892089842499584
140,0.35095214820556797
141,-0.0793457030725632
142,0.0640869140201472
143,0.35095214820556797
144,0.015258789052416
145,0.2258300779757568
146,0.0976562499354624
147,-0.0488281249677312
148,0.0885009765040128
149,-0.1007080077459456
150,0.0091552734314496
151,-0.2349853514072064
152,0.0183105468628992
153,-0.23193359359672322
154,-0.2014160154918912
155,-0.3295898435321856
156,-0.5126953121611776
157,-0.3692626950684672
158,-0.3082275388588032
159,-0.488281249677312
160,-0.2655029295120384
161,-0.442504882520064
162,-0.4547119137619968
163,-0.289916991995904
164,-0.2777099607539712
165,-0.2166748045443072
166,0.0122070312419328
167,-0.1312255858507776
168,-0.091552734314496
169,-0.1617431639556096
170,-0.122070312419328
171,-0.1495361327136768
172,-0.045776367157248
173,-0.091552734314496
174,-0.1312255858507776
175,-0.16784667957657598
176,0.0213623046733824
177,0.1739501951975424
178,0.1617431639556096
179,0.122070312419328
180,0.1098632811773952
181,0.2166748045443072
182,0.1770019530080256
183,0.2655029295120384
184,0.2838134763749376
185,0.23193359359672322
186,0.3479003903950848
187,0.3082275388588032
188,0.2105712889233408
189,0.0701904296411136
190,0.1800537108185088
191,0.3387451169636352
192,0.366210937257984
193,0.2716064451330048
194,0.15258789052416
195,-0.0213623046733824
196,-0.2014160154918912
197,-0.2502441404596224
198,-0.19836425768140797
199,-0.11596679679836161
200,-0.11901855460884479
201,-0.1464843749031936
202,-0.289916991995904
203,-0.3784179684999168
204,-0.4333496090886144
205,-0.3540039060160512
206,-0.21362304673382398
207,-0.122070312419328
208,0.0183105468628992
209,0.11596679679836161
